"","id","date","price","bedrooms","bathrooms","sqft_living","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long"
"8242",7663700783,"20140613",369500,3,1.5,1650,4,1100,550,1961,0,98125,47.7303,-122.298
"8243",9477201370,"20150226",440000,3,1.75,1760,4,1230,530,1976,0,98034,47.7287,-122.192
"8244",1923000370,"20140512",947500,4,2.25,3290,4,3290,0,1968,0,98040,47.5639,-122.216
"8245",3293700105,"20150428",385000,3,2,1600,3,930,670,1941,0,98133,47.7466,-122.347
"8246",8001450060,"20140820",370000,5,3,2670,3,1400,1270,1990,0,98001,47.3211,-122.277
"8247",2877104316,"20141201",660000,4,1.5,1960,3,1960,0,1922,0,98117,47.6797,-122.359
"8248",1522039105,"20150115",729000,3,4.25,3300,4,2520,780,1976,0,98070,47.3979,-122.416
"8249",924069190,"20140819",440000,3,1.75,2000,3,2000,0,1979,0,98075,47.5882,-122.052
"8250",2722059185,"20140910",445000,4,2.5,2360,3,2360,0,2000,0,98042,47.369,-122.156
"8251",9542600070,"20141202",516000,3,3,2330,3,1300,1030,1971,0,98005,47.5982,-122.172
"8252",2459960030,"20140815",343888,4,2.5,2060,3,2060,0,2002,0,98058,47.4365,-122.144
"8253",259800640,"20140609",5e+05,4,1.75,2240,4,2240,0,1965,0,98008,47.6294,-122.116
"8254",1223039195,"20150508",465000,5,1.75,2330,3,1330,1000,1958,0,98146,47.4959,-122.367
"8255",1545804510,"20140512",302000,5,2.25,2180,3,2180,0,1986,0,98038,47.3651,-122.051
"8256",8078460070,"20140609",640000,3,2.5,2140,3,2140,0,1991,0,98074,47.6314,-122.027
"8257",4249400270,"20150417",360000,3,2.5,1480,3,1480,0,1998,0,98072,47.7732,-122.163
"8258",179000240,"20150325",290500,4,2.5,1680,3,1680,0,2003,0,98178,47.494,-122.279
"8259",8856004327,"20140509",248000,4,3,2163,3,2163,0,2006,0,98001,47.2734,-122.251
"8260",8029550160,"20140516",433000,4,2.5,2280,4,2280,0,2001,0,98056,47.5115,-122.194
"8261",5416510710,"20140505",309950,4,2.75,2310,3,2310,0,2006,0,98038,47.3614,-122.035
"8262",1796380060,"20141201",253000,3,2,1290,5,1290,0,1990,0,98042,47.3658,-122.085
"8263",1223089050,"20140506",280000,3,1.75,1630,4,1630,0,1971,0,98045,47.4863,-121.73
"8264",2202500135,"20141118",333000,5,1.75,1240,3,1240,0,1954,0,98006,47.5738,-122.136
"8265",224069195,"20140616",759950,3,2.5,3100,3,3100,0,2002,0,98075,47.5882,-122.011
"8266",9407101180,"20141224",345000,3,2.25,2020,3,2020,0,1979,0,98045,47.4487,-121.775
"8267",6699950310,"20140926",350000,4,2.5,2500,3,2500,0,2007,0,98038,47.3454,-122.039
"8268",711000070,"20140725",730000,3,1.75,2040,4,1340,700,1952,0,98004,47.5923,-122.197
"8269",5127001170,"20140528",266200,3,1.5,1430,4,1430,0,1966,0,98059,47.4737,-122.15
"8270",191100140,"20150316",1060000,4,2.5,2250,5,2250,0,1967,0,98040,47.5645,-122.219
"8271",3578400270,"20140623",430000,3,1.75,1300,3,1300,0,1981,0,98074,47.6236,-122.04
"8272",9573120260,"20140610",650000,4,2.25,2560,4,2560,0,1973,0,98034,47.7261,-122.246
"8273",2310110070,"20150317",379900,3,2.5,2190,3,2190,0,2004,0,98038,47.3506,-122.04
"8274",6413600192,"20150427",325000,2,1.5,940,3,860,80,2004,0,98125,47.7178,-122.318
"8275",4037500335,"20140606",455000,4,2.25,1740,4,1170,570,1958,0,98008,47.6079,-122.123
"8276",5141000510,"20140915",392000,4,3.75,2220,4,1330,890,1917,0,98108,47.5574,-122.315
"8277",3876311180,"20140904",373000,3,1.75,1310,3,1310,0,1976,0,98034,47.7319,-122.167
"8278",5036300575,"20141016",951250,5,3,2710,3,1910,800,1953,0,98199,47.6505,-122.39
"8279",384000135,"20140624",502000,3,2,1300,3,1300,0,1955,2013,98006,47.5736,-122.152
"8280",322059326,"20150427",362500,3,2,1940,3,1940,0,2000,0,98058,47.4252,-122.159
"8281",5490220030,"20150225",580000,4,2.5,2110,4,1420,690,1977,0,98052,47.6964,-122.118
"8282",2459500070,"20141222",278000,3,2.25,1590,3,1170,420,1985,0,98058,47.4291,-122.16
"8283",7011200830,"20140909",783200,4,2,1590,3,990,600,1900,0,98119,47.637,-122.367
"8284",8691390860,"20140620",715000,4,2.5,3290,3,3290,0,2003,0,98075,47.5994,-121.975
"8285",8929000350,"20140804",472217,3,2.5,2010,3,1390,620,2014,0,98029,47.5523,-121.998
"8286",1322049335,"20140528",244615,3,2.5,2060,3,2060,0,1999,0,98032,47.3909,-122.238
"8287",7715600070,"20141212",385000,3,1.75,1560,3,780,780,1944,0,98125,47.7183,-122.306
"8288",98000560,"20140816",959900,4,3.75,3550,3,3550,0,2004,0,98075,47.5888,-121.971
"8289",7558800570,"20140813",367000,3,1.75,2000,4,1200,800,1965,0,98070,47.3579,-122.446
"8290",9378700200,"20141008",375000,5,3,2680,3,1810,870,1990,0,98058,47.4401,-122.126
"8291",2767603612,"20140512",5e+05,2,2.25,1290,3,1290,0,2007,0,98107,47.6719,-122.382
"8292",2767603612,"20150113",489000,2,2.25,1290,3,1290,0,2007,0,98107,47.6719,-122.382
"8293",3259400024,"20150427",340000,3,2,1150,3,800,350,2000,0,98136,47.5552,-122.381
"8294",7954000125,"20150501",562000,3,1.75,1880,5,940,940,1957,0,98144,47.5793,-122.294
"8295",5535600640,"20140912",489950,3,2.5,2400,3,2400,0,2002,0,98019,47.7362,-121.974
"8296",1313000710,"20141003",652000,3,2.25,1920,4,1560,360,1968,0,98052,47.6341,-122.103
"8297",1786700240,"20141024",472000,4,3.25,4350,3,2870,1480,1999,0,98042,47.3747,-122.156
"8298",2739200160,"20140612",333000,4,2.5,1910,4,1910,0,1963,0,98059,47.4918,-122.141
"8299",2874600335,"20140530",560000,3,1.5,2000,3,2000,0,1953,0,98177,47.7061,-122.368
"8300",3222049159,"20141201",799000,4,3.5,3290,3,2220,1070,1990,0,98198,47.355,-122.319
"8301",7856550240,"20140710",860000,5,2.25,3480,3,3480,0,1979,0,98006,47.5585,-122.153
"8302",2817910030,"20150430",449500,4,2.5,2410,3,2410,0,1989,0,98092,47.3109,-122.097
"8303",8649900160,"20141205",692500,4,3,2820,3,2820,0,1991,0,98075,47.5826,-122.028
"8304",7856610160,"20140812",925000,4,1.75,2710,4,1430,1280,1976,0,98006,47.561,-122.153
"8305",3705000070,"20141021",267500,3,2.25,2080,3,1550,530,2003,0,98042,47.4198,-122.158
"8306",2619950400,"20140714",396800,4,2.5,2200,3,2200,0,2010,0,98019,47.7338,-121.966
"8307",7749500160,"20150409",220000,4,1.5,1180,5,1180,0,1969,0,98092,47.2966,-122.19
"8308",3585300445,"20140822",892500,3,1.75,2120,3,1720,400,1959,0,98177,47.7665,-122.372
"8309",2909700070,"20140527",455500,3,2,1460,4,1460,0,1975,0,98052,47.6771,-122.156
"8310",2581900036,"20140612",743000,3,1.75,2110,4,2110,0,1961,0,98040,47.5402,-122.216
"8311",5589900400,"20141205",338000,4,1.5,1790,4,1790,0,1951,0,98155,47.7501,-122.302
"8312",323089159,"20141003",332000,3,1.75,1340,3,1340,0,1978,0,98045,47.5021,-121.77
"8313",624110860,"20150427",1150000,4,3.5,3760,3,3760,0,1990,0,98077,47.7255,-122.059
"8314",3275790140,"20141230",739000,3,2.5,2750,4,2560,190,1981,0,98033,47.693,-122.187
"8315",1313300400,"20140701",435000,3,2.5,2530,3,2530,0,1993,0,98019,47.7345,-121.961
"8316",8670900140,"20140729",995000,3,2.25,3200,5,2650,550,1914,0,98102,47.638,-122.317
"8317",2540850070,"20150320",520000,4,2.75,2020,3,1350,670,1986,0,98034,47.7145,-122.225
"8318",1921069068,"20150429",4e+05,4,2.5,3030,3,2030,1000,1987,0,98092,47.2953,-122.097
"8319",3574800860,"20141007",440000,3,1.75,2350,3,1510,840,1978,0,98034,47.7307,-122.219
"8320",5652600069,"20140917",440000,3,1.5,1690,3,1230,460,1946,0,98115,47.6955,-122.291
"8321",114100791,"20150403",250000,3,1.5,1170,3,1170,0,1963,0,98028,47.7612,-122.234
"8322",9432900070,"20140902",338150,4,2.25,2700,3,2700,0,1992,0,98022,47.2087,-122.009
"8323",7214820400,"20140902",425000,3,2.25,1800,3,1280,520,1979,0,98072,47.7584,-122.145
"8324",2725069157,"20140613",883000,4,2.5,3670,3,3670,0,1999,0,98074,47.6211,-122.016
"8325",1025079074,"20141202",510000,3,2,2350,3,2350,0,1983,0,98014,47.6609,-121.892
"8326",724069070,"20140913",950000,4,1.75,3100,4,3100,0,1962,0,98075,47.5847,-122.081
"8327",8564500240,"20140527",415000,5,1.5,1900,3,1130,770,1961,0,98034,47.7226,-122.227
"8328",7579200765,"20141006",439000,2,2.5,1350,3,870,480,2004,0,98116,47.5591,-122.385
"8329",9320700400,"20141031",285000,3,1.75,1560,4,1560,0,1967,0,98031,47.4088,-122.21
"8330",3226049045,"20150430",350000,3,1.5,1090,3,1090,0,1962,0,98125,47.703,-122.321
"8331",9828701741,"20141021",489000,2,2.75,1465,3,1050,415,2006,0,98112,47.621,-122.298
"8332",7205510370,"20141124",304500,3,2.25,1790,3,1390,400,1974,0,98003,47.3536,-122.317
"8333",8899000310,"20150317",288000,3,1.5,1300,4,1300,0,1968,0,98055,47.4568,-122.21
"8334",6804600240,"20150211",417000,3,1.75,1920,3,1440,480,1980,0,98011,47.7606,-122.167
"8335",2902201126,"20150401",615000,3,3,1420,3,1040,380,2005,0,98102,47.6408,-122.327
"8336",5536500200,"20140918",730000,5,3.5,3760,3,2820,940,2004,0,98072,47.7398,-122.167
"8337",2008000550,"20140815",3e+05,4,2,1580,5,1050,530,1965,0,98198,47.4091,-122.313
"8338",2045400075,"20140623",415000,4,2.5,2170,3,1350,820,1955,0,98178,47.5073,-122.234
"8339",616000200,"20140822",452500,3,1.75,2040,4,2040,0,1959,0,98166,47.4155,-122.339
"8340",7852160310,"20140814",1010000,4,2.75,3430,3,3430,0,2005,0,98065,47.5364,-121.856
"8341",8079100640,"20141201",653000,4,2.5,2160,4,2160,0,1989,0,98029,47.5659,-122.013
"8342",6662000070,"20140514",715000,4,2.25,2060,5,1360,700,1941,0,98199,47.6496,-122.407
"8343",1928300640,"20140828",541000,3,1.75,1410,4,1410,0,1927,0,98105,47.6695,-122.32
"8344",7888100240,"20141209",245000,4,1.5,1850,4,1850,0,1960,0,98198,47.3714,-122.309
"8345",7504000510,"20150402",750000,5,2.75,3330,3,1740,1590,1976,0,98074,47.6318,-122.058
"8346",9141100070,"20150126",575000,5,2.5,1970,3,1570,400,1959,0,98133,47.7412,-122.354
"8347",921059200,"20140813",216000,3,1.75,1310,4,1310,0,1984,0,98092,47.3156,-122.186
"8348",3645100240,"20140922",443000,3,1.75,1640,4,1640,0,1916,0,98133,47.7061,-122.352
"8349",4123800260,"20141103",257700,4,2.25,1600,4,1600,0,1986,0,98038,47.3784,-122.046
"8350",2111010890,"20141105",3e+05,3,2.5,2240,3,2240,0,2003,0,98092,47.3364,-122.169
"8351",4137070830,"20150213",269100,3,2.5,2190,3,2190,0,1995,0,98092,47.2617,-122.21
"8352",345700340,"20140610",306888,2,1.5,1010,3,1010,0,1981,0,98056,47.5128,-122.189
"8353",4178300070,"20141226",795000,4,2.5,2920,4,2920,0,1978,0,98007,47.6196,-122.15
"8354",3342103228,"20140804",525000,4,2.5,2310,4,2310,0,2003,0,98056,47.5197,-122.2
"8355",5451300105,"20140720",1050000,3,2.5,3470,3,2560,910,1988,0,98040,47.5319,-122.238
"8356",7326200030,"20150413",350000,3,2.25,1550,3,1550,0,2000,0,98019,47.737,-121.967
"8357",7227502075,"20150409",410000,4,2.5,2070,3,2070,0,2007,0,98056,47.4915,-122.183
"8358",7011200160,"20141113",595000,3,1.75,2060,3,1180,880,1905,1985,98119,47.6389,-122.371
"8359",7202340390,"20150407",499000,3,2.5,1690,3,1690,0,2004,0,98053,47.6795,-122.034
"8360",5412100240,"20141022",340000,4,2.5,2550,3,2550,0,2001,0,98001,47.2614,-122.29
"8361",1245000685,"20140625",1065000,5,3.25,3370,3,3370,0,2001,0,98033,47.6906,-122.202
"8362",3222059187,"20140528",460000,4,3,2230,3,2230,0,1991,0,98030,47.3577,-122.195
"8363",1822500270,"20140819",345000,4,2.5,2382,3,2382,0,2011,0,98003,47.2793,-122.295
"8364",2310010270,"20150218",280500,3,2.25,1620,3,1620,0,1990,0,98038,47.3566,-122.039
"8365",8137500400,"20141007",545000,3,2.5,2140,4,2140,0,1990,0,98027,47.4786,-122.066
"8366",3343901242,"20140807",335000,3,1.5,1900,5,1900,0,1962,0,98056,47.5091,-122.19
"8367",486000510,"20140523",1325000,4,3,3370,3,1860,1510,1988,0,98117,47.6773,-122.403
"8368",537000075,"20140811",420000,3,2.75,2300,3,1430,870,1965,0,98003,47.3293,-122.306
"8369",3544400045,"20150220",705000,4,2,2040,5,1160,880,1937,0,98115,47.6885,-122.324
"8370",9211520400,"20141104",274900,4,1.75,1840,3,1210,630,1990,0,98023,47.2987,-122.385
"8371",2738600140,"20140502",499950,4,2.5,2860,3,2190,670,2004,0,98072,47.7735,-122.158
"8372",3073500111,"20150318",415250,3,1.5,1400,4,1400,0,1953,0,98133,47.7566,-122.337
"8373",1422059129,"20140814",375000,3,2,3120,4,2150,970,1980,0,98042,47.3925,-122.137
"8374",9430000070,"20150430",3e+05,3,2.5,1640,3,1640,0,1995,0,98031,47.4016,-122.209
"8375",2518400046,"20141118",456700,3,1.75,2820,5,1540,1280,1920,1957,98146,47.5094,-122.376
"8376",1315300070,"20150319",925500,3,2.75,1970,3,1970,0,1915,2002,98136,47.5374,-122.388
"8377",1081330030,"20140723",375000,5,2.5,2840,4,1470,1370,1975,0,98059,47.4693,-122.117
"8378",4397010140,"20141014",420000,3,2.5,2370,3,2370,0,1993,0,98042,47.3803,-122.147
"8379",8564700240,"20141017",575000,3,2.5,2610,3,2610,0,2004,0,98072,47.7614,-122.139
"8380",597000566,"20150428",335000,3,2,1340,3,670,670,1915,0,98144,47.5763,-122.309
"8381",9828202030,"20150218",428000,4,2,1300,3,1300,0,1958,0,98122,47.6169,-122.294
"8382",7214711260,"20141001",655000,4,2.5,3340,4,2060,1280,1977,0,98077,47.7654,-122.076
"8383",5569620550,"20140627",738000,3,3,2630,3,2630,0,2006,0,98052,47.6932,-122.133
"8384",6145601890,"20140819",415000,5,1.75,1960,3,980,980,1965,0,98133,47.7027,-122.349
"8385",646910560,"20150306",260000,3,2.5,1770,3,1770,0,2005,0,98055,47.4339,-122.194
"8386",4139430810,"20140801",912000,3,2.5,2979,3,2979,0,1993,0,98006,47.5503,-122.118
"8387",226059121,"20140813",5e+05,3,2.75,1560,3,1400,160,1978,0,98072,47.7695,-122.126
"8388",7696610270,"20141229",238000,3,1.5,1360,4,1050,310,1975,0,98001,47.3314,-122.275
"8389",4279900140,"20141001",251000,4,2,1650,5,860,790,1972,0,98178,47.5008,-122.257
"8390",5422560810,"20140714",406500,2,1.75,1510,4,1510,0,1978,0,98052,47.6647,-122.13
"8391",1657300270,"20150312",433495,4,2.25,3010,4,3010,0,1988,0,98092,47.3326,-122.201
"8392",8648210140,"20141224",265000,3,2.25,1510,4,1150,360,1985,0,98042,47.3619,-122.077
"8393",3034200247,"20150206",360000,3,1.75,1950,3,1520,430,1957,0,98133,47.7187,-122.33
"8394",7390400069,"20150327",450000,2,2.75,2810,3,1510,1300,1968,0,98178,47.4869,-122.243
"8395",1077100070,"20150316",449900,3,1.75,1760,5,1760,0,1954,0,98133,47.7708,-122.339
"8396",423059360,"20141017",345000,4,2.5,2040,3,2040,0,2004,0,98056,47.5051,-122.17
"8397",3316500200,"20141009",612500,4,2,1690,3,1690,0,1967,0,98008,47.6149,-122.124
"8398",1328300990,"20140805",317000,3,1.75,1530,4,1530,0,1977,0,98058,47.4435,-122.128
"8399",4443800505,"20150507",585000,3,1.5,1810,4,1310,500,1929,0,98117,47.6835,-122.392
"8400",7327500200,"20140618",455000,3,1.75,1180,3,1180,0,1981,0,98045,47.4818,-121.733
"8401",4054510310,"20141201",1035000,4,4,4090,3,4090,0,1991,0,98077,47.7226,-122.039
"8402",7525100060,"20140820",497000,4,2.25,2250,4,2250,0,1968,0,98052,47.6324,-122.106
"8403",3065600270,"20150422",226750,3,1.75,1070,3,1070,0,1992,0,98023,47.2803,-122.356
"8404",2881700273,"20140819",385000,4,2,1820,3,1220,600,1950,0,98155,47.7447,-122.324
"8405",1137500070,"20140929",745000,4,2.5,2760,4,2760,0,1989,0,98075,47.5845,-122.06
"8406",5104530810,"20140620",371000,4,2.5,2550,3,2550,0,2005,0,98038,47.3526,-122
"8407",3905060070,"20140829",545000,4,2.5,2080,3,2080,0,1991,0,98029,47.5703,-121.998
"8408",3317500070,"20150408",1135000,4,2.75,3840,4,2110,1730,1963,0,98040,47.5606,-122.225
"8409",6119700030,"20150508",699950,4,3.25,3674,3,3674,0,1987,0,98166,47.4357,-122.343
"8410",2781250520,"20141016",2e+05,2,1.75,910,3,910,0,2003,0,98038,47.3493,-122.025
"8411",7230200310,"20150409",289571,3,1.5,1340,3,1340,0,1968,0,98059,47.475,-122.111
"8412",4400900030,"20140602",440000,4,2.75,2340,3,1720,620,1967,0,98155,47.7686,-122.278
"8413",4038300070,"20141113",4e+05,3,1.5,1510,3,1120,390,1960,0,98007,47.6119,-122.133
"8414",5706000070,"20141014",589000,4,2.5,2630,5,2630,0,1962,0,98027,47.5262,-122.028
"8415",825069078,"20150324",850000,5,2.25,3100,3,3100,0,1986,0,98053,47.6624,-122.062
"8416",1912100875,"20150423",555000,2,2.25,1370,3,1200,170,2000,0,98102,47.6399,-122.32
"8417",7853230200,"20150309",470000,3,2.5,2480,3,2480,0,2004,0,98065,47.5297,-121.846
"8418",9406500350,"20141229",207000,2,1.5,1068,3,1068,0,1990,0,98028,47.753,-122.244
"8419",5152960350,"20141113",379750,4,2.75,2390,3,1620,770,1976,0,98003,47.3438,-122.322
"8420",6021500320,"20150507",709000,4,1.75,2170,3,1270,900,1950,0,98117,47.6894,-122.384
"8421",7137910140,"20140923",240000,3,2.5,1520,3,1160,360,1993,0,98092,47.3186,-122.171
"8422",6117500955,"20150204",445500,4,1.5,2210,4,1650,560,1953,0,98166,47.4321,-122.347
"8423",269001331,"20140909",1308000,5,2.5,3200,5,1600,1600,1959,0,98199,47.6398,-122.39
"8424",1023059190,"20150324",210000,3,1.5,1160,4,1160,0,1959,0,98059,47.4919,-122.151
"8425",8961970560,"20140811",603000,4,2.5,2670,3,2670,0,1999,0,98074,47.6066,-122.016
"8426",3066400710,"20150407",720000,3,2.5,2520,3,2520,0,1987,0,98074,47.6295,-122.051
"8427",2767603535,"20150126",6e+05,3,1.75,1310,4,1310,0,1901,0,98107,47.6722,-122.379
"8428",7774200070,"20150408",725000,4,2.5,2750,4,1380,1370,1948,0,98146,47.4938,-122.364
"8429",4029400140,"20141210",409950,5,2.25,1790,3,1270,520,1961,0,98155,47.7718,-122.292
"8430",1954400060,"20140506",515000,3,2.5,1790,3,1790,0,1989,0,98074,47.6176,-122.045
"8431",2473002650,"20150512",495000,4,2.5,2400,5,1800,600,1968,0,98058,47.4485,-122.139
"8432",5451220200,"20140624",998000,4,2.25,2420,4,2420,0,1973,0,98040,47.5336,-122.225
"8433",1472700200,"20140709",630000,3,1.75,1710,4,1710,0,1986,0,98033,47.6945,-122.188
"8434",1661000060,"20140801",410000,3,1.75,2000,3,1320,680,1972,0,98177,47.7734,-122.359
"8435",2600110710,"20140819",602000,3,2.25,1580,4,1580,0,1979,0,98006,47.5503,-122.155
"8436",2600110560,"20141112",750000,4,2.75,2310,5,1310,1000,1980,0,98006,47.5515,-122.153
"8437",8617000060,"20140708",711600,4,3,3580,3,2370,1210,1991,0,98007,47.595,-122.133
"8438",8562720390,"20140825",1050000,4,4,4320,3,3190,1130,2006,0,98027,47.5369,-122.07
"8439",1137300890,"20141217",700500,3,2.5,2560,3,2560,0,1981,0,98072,47.7354,-122.095
"8440",4104900340,"20150204",710000,4,2.5,3220,3,3220,0,1991,0,98056,47.5326,-122.181
"8441",2616700560,"20141204",250000,3,2,1660,3,1010,650,1985,0,98001,47.3298,-122.277
"8442",1061500510,"20141015",350000,4,1.75,2420,5,1620,800,1964,0,98056,47.5017,-122.165
"8443",1727500390,"20141030",450000,4,2.25,1710,4,1040,670,1972,0,98034,47.719,-122.217
"8444",2538410260,"20140801",316000,5,2.5,2600,3,2600,0,2005,0,98058,47.4325,-122.146
"8445",7334400070,"20150223",392000,3,1.5,1500,4,1500,0,1970,0,98045,47.4658,-121.758
"8446",1972200696,"20141006",521000,3,3.25,1460,3,1460,0,2000,0,98103,47.6535,-122.353
"8447",2267000486,"20140822",495000,2,2,1540,3,960,580,1949,0,98117,47.6932,-122.395
"8448",1311800560,"20141121",209000,3,1.75,1250,4,1250,0,1967,0,98001,47.3364,-122.276
"8449",9542400075,"20140606",809950,4,2,2230,5,2230,0,1959,0,98005,47.5979,-122.173
"8450",3223069065,"20140917",4e+05,2,1.75,1800,3,1420,380,1950,2008,98038,47.4327,-122.06
"8451",1724500030,"20150312",415000,4,2.5,2400,3,1530,870,1980,0,98133,47.7749,-122.339
"8452",3751602797,"20140702",411000,4,2,2370,4,2370,0,1978,0,98001,47.2831,-122.279
"8453",809002030,"20140911",825000,2,2,1830,4,1230,600,1926,0,98109,47.6359,-122.351
"8454",993002127,"20150223",436000,3,2.25,1480,3,1480,0,2008,0,98103,47.691,-122.342
"8455",1473120140,"20140708",460000,4,2.5,2620,3,2620,0,1991,0,98058,47.4357,-122.159
"8456",269000030,"20140825",976000,4,1.5,3120,3,1660,1460,1956,0,98199,47.646,-122.39
"8457",2607760700,"20150420",485000,4,2.5,2400,3,2400,0,1995,0,98045,47.4832,-121.799
"8458",7715801090,"20140725",429000,3,2.5,1430,3,1430,0,1984,0,98074,47.6258,-122.058
"8459",1999600320,"20150304",729000,3,2.5,2480,3,2480,0,1990,0,98006,47.5489,-122.185
"8460",4221250340,"20150409",625000,3,2.5,2280,3,2280,0,2003,0,98075,47.5901,-122.018
"8461",3668000810,"20150116",218500,3,1.75,1390,4,1390,0,1987,0,98092,47.2766,-122.146
"8462",3359500960,"20150321",480000,3,2,1300,3,1300,0,1986,0,98115,47.6728,-122.325
"8463",6133100125,"20141008",715500,3,2.25,2410,4,1540,870,1965,0,98117,47.6996,-122.391
"8464",8562600260,"20141120",432500,3,1.75,1470,3,1470,0,1963,0,98052,47.6687,-122.154
"8465",2325069032,"20140731",875000,5,4.25,4720,3,3210,1510,2005,0,98053,47.6347,-122.013
"8466",1223039235,"20141114",605000,5,2.75,2910,4,2910,0,1940,1991,98146,47.4977,-122.359
"8467",4139480350,"20150113",1688000,4,4,5000,3,5000,0,2002,0,98006,47.55,-122.103
"8468",3348401382,"20150210",318000,3,2.25,1690,5,1090,600,1982,0,98178,47.4972,-122.264
"8469",1099900030,"20150415",325000,5,2.75,2400,3,1450,950,1992,0,98188,47.4683,-122.263
"8470",4139700260,"20141117",795000,5,3.5,3330,3,2610,720,2008,0,98006,47.5567,-122.124
"8471",6071800310,"20140619",558000,4,2.25,2060,4,1320,740,1962,0,98006,47.5478,-122.174
"8472",1321720140,"20140528",370000,4,2.5,3090,3,3090,0,1995,0,98023,47.2902,-122.342
"8473",8078460320,"20141118",598850,4,2.5,2350,3,2350,0,1993,0,98074,47.6318,-122.023
"8474",6388930570,"20141023",515700,3,2.5,2180,3,2180,0,1994,0,98056,47.527,-122.173
"8475",3709500060,"20140620",458000,3,2.5,1870,3,1870,0,2003,0,98011,47.7552,-122.221
"8476",5469500640,"20150224",583500,3,2.25,3530,4,3530,0,1985,0,98042,47.3823,-122.159
"8477",293910070,"20140723",653750,4,2.5,2460,3,2460,0,2003,0,98034,47.7072,-122.232
"8478",3158500340,"20140711",299000,3,2.5,1650,3,1650,0,2011,0,98038,47.3548,-122.055
"8479",2617300200,"20140509",532000,5,3,3480,4,2340,1140,1976,0,98027,47.4574,-122.024
"8480",521049200,"20140708",819000,3,2.75,3176,4,2726,450,1985,0,98198,47.3429,-122.33
"8481",7779200105,"20140718",945000,4,2.25,2420,5,2000,420,1967,0,98146,47.4884,-122.363
"8482",8651500710,"20141106",608700,4,2.5,2260,3,2260,0,1983,0,98074,47.643,-122.066
"8483",871000435,"20150509",812000,4,2,2380,4,1310,1070,1949,0,98199,47.6506,-122.405
"8484",217500140,"20140513",464000,5,2.5,3400,4,1700,1700,1959,0,98133,47.7358,-122.335
"8485",9290850810,"20140613",950000,4,2.5,3770,3,3770,0,1989,0,98053,47.6908,-122.051
"8486",6844700510,"20141203",7e+05,4,2.5,2672,3,2020,652,2005,0,98115,47.6955,-122.289
"8487",3751601171,"20141007",229500,3,1.5,1810,4,1810,0,1954,0,98001,47.2887,-122.269
"8488",6117502220,"20141117",1575000,3,3,2610,4,2610,0,1952,0,98166,47.4414,-122.354
"8489",4322300140,"20141103",265000,3,2.25,1450,4,1180,270,1963,0,98003,47.2811,-122.299
"8490",1526059051,"20140828",995000,2,2,1600,3,1600,0,1950,0,98072,47.7344,-122.143
"8491",3800000160,"20140709",590000,3,2.5,2650,5,1680,970,1975,0,98155,47.7756,-122.273
"8492",1454600116,"20140611",740000,4,2.75,2490,3,1490,1000,1979,0,98125,47.7206,-122.284
"8493",2594200566,"20150406",548500,4,2,1820,3,1300,520,1976,0,98136,47.5161,-122.388
"8494",8825900465,"20140507",599000,3,1.75,1960,4,1090,870,1920,0,98115,47.6746,-122.312
"8495",8562900310,"20140613",615000,3,1.75,2350,4,1800,550,1978,0,98074,47.6095,-122.059
"8496",1446401555,"20141208",292000,3,1.75,1320,3,1320,0,1988,0,98168,47.4838,-122.33
"8497",3528000140,"20141023",899000,4,2.5,3720,3,3720,0,1988,0,98053,47.6651,-122.056
"8498",7625704500,"20141208",5e+05,3,1.5,2210,4,1030,1180,1912,0,98136,47.5434,-122.388
"8499",3575302397,"20141113",580000,3,2.5,1910,3,1910,0,2003,0,98074,47.6213,-122.064
"8500",6190500340,"20140509",580000,4,2.5,2840,3,2840,0,1998,0,98028,47.7386,-122.235
"8501",7199340320,"20150409",5e+05,3,2.5,2440,3,1420,1020,1981,0,98052,47.6966,-122.127
"8502",3904940140,"20141006",550000,4,2.5,2420,3,1680,740,1988,0,98029,47.5748,-122.013
"8503",2310030390,"20150429",275000,3,1.75,1180,4,1180,0,1993,0,98038,47.3531,-122.048
"8504",2591800340,"20150430",390000,3,2.25,1820,4,1820,0,1983,0,98058,47.4368,-122.162
"8505",3505100126,"20140626",1250000,3,3,3760,4,3060,700,1910,0,98116,47.5815,-122.398
"8506",3361401977,"20140826",250000,3,2.25,1560,3,1560,0,1997,0,98168,47.4989,-122.322
"8507",5422570260,"20140929",405000,2,2.5,1790,4,1790,0,1979,0,98052,47.6606,-122.128
"8508",8099200030,"20141222",232000,3,1.5,1390,4,1390,0,1963,0,98031,47.3984,-122.186
"8509",3422049276,"20141211",310000,3,1.75,1880,3,1880,0,1988,0,98001,47.3515,-122.291
"8510",3157600240,"20140903",540000,3,2.5,2520,3,2520,0,1990,0,98106,47.5664,-122.359
"8511",91000135,"20150507",750000,4,1.5,2060,3,1580,480,1920,1990,98103,47.6857,-122.353
"8512",423059369,"20140604",392500,4,2.5,2150,3,2150,0,2005,0,98056,47.5109,-122.183
"8513",5152000030,"20150204",305000,5,2.5,2500,3,1690,810,1962,0,98003,47.3335,-122.325
"8514",7732300390,"20140523",735000,3,2.5,2390,3,2390,0,1984,0,98052,47.6617,-122.15
"8515",1954430390,"20140707",575000,4,2.5,2400,3,2400,0,1990,0,98074,47.6187,-122.04
