"","id","month","price","bedrooms","bathrooms","sqft_living","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long"
"8786",1545802080,"09",230000,3,2,1310,3,1310,0,1987,0,98038,47.3597,-122.051
"8787",8161020060,"06",443500,4,2.5,2040,3,2040,0,1994,0,98014,47.6458,-121.904
"8788",8161020060,"04",471000,4,2.5,2040,3,2040,0,1994,0,98014,47.6458,-121.904
"8789",443000060,"12",595000,3,2.25,2400,3,1400,1000,1962,0,98115,47.6901,-122.282
"8790",7309100070,"12",6e+05,4,1.75,1700,4,1700,0,1975,0,98052,47.651,-122.119
"8791",191100672,"05",1381000,4,3.75,3160,3,3160,0,1997,0,98040,47.5623,-122.221
"8792",2125400160,"11",427800,3,1.75,1340,3,1340,0,1985,0,98034,47.7268,-122.213
"8793",259800060,"06",445000,4,2,1470,4,1470,0,1965,0,98008,47.631,-122.117
"8794",4402700125,"07",382000,3,1.75,1790,4,1790,0,1953,0,98133,47.7442,-122.338
"8795",7504180070,"11",577000,3,1.5,1560,5,1200,360,1989,0,98074,47.619,-122.054
"8796",2723069129,"05",427000,3,2.5,2620,4,2620,0,1990,0,98038,47.4583,-122.036
"8797",8923100125,"06",1234580,5,3.25,3240,4,2500,740,1939,0,98115,47.6792,-122.273
"8798",5592900105,"02",435000,4,1.75,2520,5,1260,1260,1955,0,98056,47.4835,-122.192
"8799",8964800695,"03",1450000,3,1.75,2230,3,2230,0,1949,0,98004,47.6204,-122.217
"8800",5104510860,"05",425000,4,3,2430,3,2430,0,2002,0,98038,47.356,-122.014
"8801",1829300520,"04",746500,4,2.5,3460,3,3460,0,1987,0,98074,47.637,-122.04
"8802",2472950160,"06",229950,3,2,1410,3,1410,0,1983,0,98058,47.427,-122.147
"8803",6613000935,"05",2555000,4,2.5,5300,2,4570,730,1923,0,98105,47.661,-122.269
"8804",4054530240,"04",1400000,4,3.5,4380,3,4380,0,1993,0,98077,47.7279,-122.048
"8805",2600040160,"10",753000,3,2.25,2290,4,2290,0,1984,0,98006,47.5545,-122.163
"8806",4188000240,"12",725000,3,2.5,2620,3,2620,0,1985,0,98052,47.7238,-122.114
"8807",1562100340,"08",295000,4,3,2120,3,2120,0,1964,0,98007,47.6214,-122.14
"8808",7941600390,"06",225000,3,1.75,1580,4,1580,0,1967,0,98003,47.317,-122.325
"8809",2655500241,"08",1699000,3,3.25,4160,3,3690,470,2001,0,98040,47.5749,-122.214
"8810",8651720060,"02",431000,3,2.25,1830,3,1460,370,1979,0,98034,47.7286,-122.215
"8811",2621750350,"03",358500,3,2.5,2000,3,1360,640,1998,0,98042,47.3724,-122.107
"8812",808300200,"03",468000,4,2.5,3040,3,3040,0,2000,0,98019,47.7245,-121.959
"8813",5668500045,"09",375000,3,2,1450,5,1450,0,1955,0,98133,47.7517,-122.342
"8814",6679000370,"05",295000,3,2.5,1560,3,1560,0,2003,0,98038,47.3838,-122.026
"8815",8699800070,"07",403900,4,2.5,2050,4,1690,360,1986,0,98198,47.398,-122.31
"8816",9500900060,"07",269950,3,1.75,1760,4,1460,300,1956,0,98002,47.2868,-122.21
"8817",2255500060,"02",640000,3,3.5,1740,3,1310,430,1998,0,98122,47.6085,-122.311
"8818",3546000070,"06",255000,3,1.75,1700,3,1700,0,1987,0,98030,47.355,-122.176
"8819",9478500570,"06",3e+05,4,2.5,2620,3,2620,0,2008,0,98042,47.3663,-122.115
"8820",2473440070,"03",270000,3,2.25,1500,4,1500,0,1973,0,98058,47.4597,-122.162
"8821",952001710,"03",575000,4,1.75,1630,3,1160,470,1947,0,98116,47.5674,-122.384
"8822",7905400160,"02",246900,3,1.5,1370,5,1370,0,1968,0,98001,47.3068,-122.27
"8823",6852700520,"04",635000,2,2.5,1390,3,1130,260,2006,0,98102,47.6228,-122.319
"8824",625100004,"03",450000,3,2,1540,3,1540,0,1900,1973,98077,47.721,-122.078
"8825",2025770310,"06",785000,3,3.5,4500,3,4500,0,2004,0,98092,47.3043,-122.159
"8826",2126049290,"02",522500,4,3,2370,3,1380,990,1977,0,98125,47.7258,-122.306
"8827",1843200350,"07",150000,2,1.5,1360,4,1360,0,1978,0,98092,47.2857,-122.189
"8828",3750600566,"12",199950,2,1.75,870,4,870,0,1946,0,98001,47.275,-122.278
"8829",3761100045,"06",3e+06,4,4.25,4850,5,3850,1000,1989,0,98034,47.7011,-122.244
"8830",7937600262,"07",379900,3,2,3110,3,3020,90,1999,0,98058,47.4343,-122.082
"8831",3629921000,"11",950000,4,2.5,3700,3,3700,0,2006,0,98029,47.5427,-121.995
"8832",5459000240,"06",785000,3,1.75,1670,5,1670,0,1961,0,98040,47.5754,-122.233
"8833",9835801000,"06",245700,3,2.25,1640,3,1180,460,1968,0,98032,47.3733,-122.289
"8834",1102001274,"04",951000,3,2.25,3400,3,3400,0,1961,0,98118,47.5435,-122.26
"8835",7950303290,"04",499950,3,1.75,2060,5,1030,1030,1951,0,98118,47.5635,-122.282
"8836",7968460240,"02",257000,3,1.75,1330,4,1330,0,1989,0,98092,47.3126,-122.129
"8837",9827700105,"09",549000,3,2,2330,4,1580,750,1900,0,98122,47.6025,-122.303
"8838",3536900030,"02",1600000,3,2.75,3040,4,3040,0,1980,0,98004,47.638,-122.225
"8839",328000160,"12",1400000,5,3.75,3700,3,2900,800,1983,0,98115,47.6865,-122.266
"8840",6909700340,"08",619000,3,2,1990,5,1430,560,1927,0,98144,47.5891,-122.293
"8841",829000160,"10",311000,5,3,2020,3,1220,800,1993,0,98108,47.5482,-122.294
"8842",4077800376,"07",6e+05,5,2.25,2980,3,1580,1400,1960,0,98125,47.7048,-122.279
"8843",6154500030,"06",1080000,4,3.5,3990,3,3990,0,2008,0,98006,47.5641,-122.124
"8844",226059065,"09",514000,3,2.25,2260,3,1450,810,1962,0,98072,47.7657,-122.131
"8845",8682280270,"09",530000,2,2.5,1900,3,1900,0,2006,0,98053,47.7029,-122.015
"8846",7695370160,"08",511000,5,2.5,3361,3,3361,0,2006,0,98092,47.3427,-122.169
"8847",3025300226,"05",2100000,4,1.75,3550,3,3550,0,1962,2002,98039,47.6236,-122.235
"8848",241900160,"03",370000,5,2.5,2740,3,2740,0,2005,0,98031,47.4042,-122.204
"8849",2461900550,"12",5e+05,4,1.75,2040,5,1020,1020,1943,0,98136,47.5507,-122.383
"8850",9206700060,"11",710000,4,2.5,4070,3,4070,0,1998,0,98038,47.4433,-122.016
"8851",5468700105,"08",415000,3,1.75,2000,4,2000,0,1959,0,98133,47.7535,-122.334
"8852",5078400160,"06",1800000,5,4.5,4400,3,3390,1010,2003,0,98004,47.6232,-122.207
"8853",6603000030,"12",236000,3,1.75,1300,3,1300,0,1967,0,98003,47.3357,-122.305
"8854",8598200070,"12",278000,2,2.5,1420,3,1420,0,2004,0,98059,47.4871,-122.165
"8855",5101402435,"06",312000,3,2.25,1540,5,770,770,1954,0,98115,47.6942,-122.304
"8856",5101402435,"03",539000,3,2.25,1540,5,770,770,1954,0,98115,47.6942,-122.304
"8857",8820902400,"09",498000,3,3,2360,3,1780,580,1983,0,98125,47.7142,-122.281
"8858",1246700251,"05",857000,4,3,3720,3,3720,0,1991,0,98033,47.6907,-122.161
"8859",5315101716,"02",780000,3,1.75,1690,4,1690,0,1978,0,98040,47.5897,-122.233
"8860",5035300570,"09",650000,3,2,2300,4,1150,1150,1938,0,98199,47.6521,-122.413
"8861",4123400310,"04",559500,4,1.75,1650,3,1650,0,1973,0,98027,47.5688,-122.087
"8862",2141330560,"07",671500,4,2.25,2130,4,2130,0,1977,0,98006,47.5589,-122.128
"8863",2725069121,"09",813000,4,2.5,3320,3,3320,0,1999,0,98074,47.6247,-122.016
"8864",7682200340,"07",182000,3,2.25,1960,3,1290,670,1965,0,98003,47.3344,-122.301
"8865",1861400060,"05",740000,4,1.75,2010,3,2010,0,1902,0,98119,47.6337,-122.371
"8866",6127010890,"04",663000,4,2.5,3570,3,3570,0,2005,0,98075,47.5927,-122.006
"8867",8898700960,"06",329950,3,2.5,1820,3,1820,0,1983,0,98055,47.4575,-122.204
"8868",486000597,"08",1047500,3,2.25,2930,3,2670,260,1999,0,98117,47.6763,-122.404
"8869",7175300045,"11",402300,3,1.75,1480,3,870,610,1926,0,98115,47.681,-122.304
"8870",3073500045,"05",492000,4,2.5,3305,5,2245,1060,1922,1956,98133,47.7563,-122.338
"8871",2407900550,"05",448000,4,2.5,2230,3,1650,580,2006,0,98059,47.4799,-122.129
"8872",2158900140,"09",695000,3,3.75,2380,3,1690,690,1927,0,98112,47.6374,-122.307
"8873",2887701940,"12",485000,2,1.75,2060,3,1030,1030,1929,0,98115,47.6856,-122.312
"8874",7399200510,"08",383000,4,2.5,2370,3,2370,0,1966,0,98055,47.464,-122.192
"8875",3578600045,"12",490000,4,2.5,2242,3,2242,0,1995,0,98028,47.7443,-122.228
"8876",9406500310,"11",240000,2,1.5,1078,3,1078,0,1990,0,98028,47.7532,-122.244
"8877",1326069094,"02",524950,3,1.5,2700,3,2120,580,1977,2014,98019,47.7348,-121.984
"8878",3396830310,"04",729000,4,2.5,2450,3,2450,0,1985,0,98052,47.7177,-122.104
"8879",4040400340,"09",460000,3,1.75,1420,4,1420,0,1960,0,98007,47.6112,-122.133
"8880",7234601221,"10",687500,3,1.5,1280,3,1280,0,1904,0,98122,47.6174,-122.308
"8881",6065301040,"08",1168000,5,2.75,2910,5,1780,1130,1972,0,98006,47.5696,-122.183
"8882",2600010390,"10",825000,4,2.25,2430,4,2430,0,1979,0,98006,47.5563,-122.163
"8883",6679000560,"07",314950,2,2.5,1860,3,1860,0,2003,0,98038,47.3847,-122.029
"8884",6743700335,"06",470000,3,2,1800,3,1800,0,1956,1990,98033,47.6935,-122.173
"8885",2207000060,"08",5e+05,3,1.5,1960,4,1020,940,1958,0,98006,47.5765,-122.159
"8886",1900000060,"11",313000,3,1.5,1550,2,1550,0,1925,0,98166,47.4693,-122.349
"8887",9835800320,"08",3e+05,4,1.75,2080,4,1330,750,1967,0,98032,47.3749,-122.291
"8888",9285800055,"10",619500,4,2.5,2210,4,1480,730,1912,0,98126,47.5719,-122.377
"8889",3438500677,"06",305000,3,1.5,1210,4,610,600,1983,0,98106,47.5524,-122.356
"8890",3879901290,"04",874000,3,2.5,1350,3,1350,0,2007,0,98119,47.6265,-122.364
"8891",3905040060,"03",477500,3,2,1860,3,1860,0,1991,0,98029,47.5706,-121.999
"8892",9530101290,"11",7e+05,3,2,1940,3,1090,850,1926,0,98107,47.6659,-122.359
"8893",5104532030,"03",515000,4,3.5,3400,3,3400,0,2005,0,98038,47.3559,-122
"8894",6411600045,"10",590000,4,2.5,2240,3,2240,0,1991,0,98133,47.7125,-122.332
"8895",1796360990,"07",205000,3,1.75,1170,3,1170,0,1981,0,98042,47.3679,-122.088
"8896",9264911550,"10",310000,3,3.25,3130,3,2190,940,1987,0,98023,47.3078,-122.338
"8897",7715800310,"08",442500,2,2.25,1510,3,1510,0,1987,0,98074,47.6264,-122.058
"8898",3407700012,"11",1078500,4,3.5,3740,3,3740,0,2000,0,98072,47.7375,-122.139
"8899",2322069116,"08",530000,4,2.5,2690,3,2690,0,1980,1991,98038,47.3843,-122.006
"8900",4058800875,"06",343500,4,1.75,1760,4,1180,580,1950,0,98178,47.5045,-122.24
"8901",8113101070,"04",334900,4,1.75,2180,3,1270,910,1911,0,98118,47.5487,-122.277
"8902",9512501370,"11",544300,4,1.75,1560,5,1560,0,1969,0,98052,47.6707,-122.149
"8903",3670500465,"05",370000,3,2.5,1780,3,1780,0,2001,0,98155,47.7346,-122.308
"8904",8856950310,"05",245000,3,1.75,1260,3,1260,0,1994,0,98038,47.385,-122.031
"8905",4315700505,"02",535000,4,1.75,1570,5,1570,0,1928,0,98136,47.5405,-122.393
"8906",2922701420,"11",490000,4,2.25,2020,3,1710,310,1938,0,98117,47.6867,-122.369
"8907",6430500238,"12",651500,4,1.5,1500,5,1420,80,1929,0,98103,47.6893,-122.35
"8908",6031400071,"01",270000,4,2.5,1670,3,1170,500,1961,0,98168,47.4884,-122.319
"8909",1854750030,"04",1164000,3,3.5,3620,3,2920,700,1999,0,98006,47.5646,-122.127
"8910",7950302121,"07",289000,2,1.5,1010,3,860,150,2007,0,98118,47.5659,-122.286
"8911",1421069117,"04",240000,3,1.5,1460,4,1460,0,1977,0,98010,47.3119,-122.015
"8912",1370803510,"05",790000,3,1.75,1790,3,1350,440,1940,0,98199,47.6366,-122.401
"8913",1559900140,"12",350000,3,2.25,1760,3,1760,0,1995,0,98019,47.7466,-121.979
"8914",2734100738,"10",246950,3,3.5,1790,3,1480,310,2006,0,98108,47.542,-122.321
"8915",7702020030,"02",533000,4,2.5,2590,3,2590,0,2003,0,98028,47.7599,-122.233
"8916",3303860030,"10",495000,4,2.5,4060,3,2790,1270,2007,0,98038,47.3694,-122.056
"8917",7701960990,"06",862000,4,2.5,3190,3,3190,0,1990,0,98077,47.713,-122.072
"8918",7701960990,"08",870000,4,2.5,3190,3,3190,0,1990,0,98077,47.713,-122.072
"8919",5453700060,"02",875000,4,1.75,2180,4,2180,0,1966,0,98040,47.5359,-122.233
"8920",9485300560,"07",325000,4,2.75,2110,4,2110,0,1991,0,98031,47.3877,-122.171
"8921",3693900135,"09",615000,2,1.5,1210,5,1210,0,1907,0,98117,47.6793,-122.397
"8922",7212650990,"07",334950,4,2.5,2410,3,2410,0,1992,0,98003,47.2641,-122.312
"8923",1245001659,"08",775000,3,2.5,1980,4,1980,0,1989,0,98033,47.6884,-122.204
"8924",6071300550,"08",6e+05,4,2.5,2370,4,1600,770,1967,0,98006,47.5564,-122.177
"8925",4083306620,"07",565000,3,1.75,1720,3,1270,450,1931,2003,98103,47.649,-122.335
"8926",5418500800,"04",825000,3,2.25,2510,3,1810,700,1968,0,98115,47.7003,-122.285
"8927",2421059036,"04",495000,3,2.5,2577,3,2577,0,2000,0,98092,47.2935,-122.108
"8928",952000310,"05",525000,3,1.5,1540,3,1540,0,1941,2009,98126,47.5678,-122.378
"8929",2872900390,"08",507000,3,2.25,1810,3,1450,360,1984,0,98074,47.6258,-122.038
"8930",1502400140,"04",275900,3,1.75,1380,3,1380,0,1967,0,98003,47.3117,-122.321
"8931",3860900003,"06",1170000,4,2.5,2570,3,2570,0,2000,0,98004,47.593,-122.197
"8932",1180003435,"12",275000,4,1.75,1690,3,1690,0,1957,0,98178,47.497,-122.227
"8933",5530000030,"01",233000,4,2,2130,4,1250,880,1968,0,98001,47.3069,-122.271
"8934",5700000465,"09",666000,3,2.5,3000,4,2110,890,1918,0,98144,47.5781,-122.293
"8935",3211100570,"08",317500,4,2.5,2150,4,1360,790,1979,0,98059,47.4785,-122.16
"8936",9536601331,"07",420000,4,2,2280,4,1270,1010,1989,0,98198,47.3594,-122.322
"8937",985000955,"03",290000,4,2,1560,5,1560,0,1942,1967,98168,47.4927,-122.312
"8938",323059208,"06",320000,3,2,1880,5,940,940,1952,0,98059,47.5091,-122.144
"8939",4221270350,"03",650000,3,2.5,2320,3,2320,0,2004,0,98075,47.591,-122.017
"8940",3768000030,"07",325000,3,1.75,1010,4,1010,0,1967,0,98034,47.7317,-122.231
"8941",9542000340,"08",5e+05,3,1.75,1560,3,1560,0,1961,0,98005,47.5966,-122.175
"8942",2426049078,"07",443000,4,1.5,1860,3,1860,0,1964,0,98034,47.729,-122.235
"8943",5438000160,"06",213400,3,1.5,1150,4,1150,0,1963,0,98055,47.4417,-122.194
"8944",259600890,"10",480000,4,1.75,1920,3,1920,0,1964,0,98008,47.6344,-122.118
"8945",8732190200,"01",275000,4,2.25,2490,3,1460,1030,1978,0,98023,47.3115,-122.396
"8946",3395040200,"07",299880,3,2.5,1460,3,1460,0,2000,0,98108,47.544,-122.296
"8947",6362900171,"05",499950,3,3.5,1820,3,1430,390,2014,0,98144,47.596,-122.298
"8948",2154500060,"12",1705000,5,3,4290,3,2480,1810,1972,2007,98040,47.5473,-122.211
"8949",5706200370,"08",550000,4,2.75,2230,5,1480,750,1960,0,98027,47.5246,-122.044
"8950",1402950240,"06",3e+05,4,2.5,2070,3,2070,0,2003,0,98092,47.3352,-122.189
"8951",4141800030,"10",920000,3,1.75,2480,3,1240,1240,1948,2014,98122,47.615,-122.288
"8952",3426049284,"08",2300000,4,3.25,4110,3,2720,1390,2001,0,98115,47.6934,-122.271
"8953",3658700510,"07",620000,4,2.75,2290,5,1550,740,1928,0,98115,47.6793,-122.316
"8954",5700004485,"05",978000,4,2.75,2620,4,1720,900,1926,0,98144,47.58,-122.285
"8955",1328320350,"12",387500,4,2.5,3190,3,3190,0,1979,0,98058,47.4445,-122.126
"8956",9274200318,"04",568000,3,2.5,1740,3,1740,0,2008,0,98116,47.5892,-122.387
"8957",3034200550,"09",525000,4,2.5,2140,3,2140,0,1996,0,98133,47.7173,-122.338
"8958",2078500350,"06",560000,3,2.5,2070,3,2070,0,1996,0,98056,47.5295,-122.18
"8959",7203101290,"10",394000,3,2.5,1680,3,1680,0,2008,0,98053,47.6964,-122.024
"8960",9472200060,"11",1295000,3,2.75,3340,3,2550,790,1956,1988,98105,47.6665,-122.27
"8961",869700060,"07",315000,3,2.5,1260,3,1260,0,1999,0,98059,47.4914,-122.155
"8962",4298100060,"05",590000,4,2.25,2430,3,2430,0,1993,0,98077,47.7642,-122.048
"8963",7135520260,"11",751000,3,2.5,3380,3,3380,0,1994,0,98059,47.5275,-122.148
"8964",7116500125,"05",189000,2,2,1700,5,850,850,1927,0,98002,47.3025,-122.224
"8965",7202290320,"10",440500,3,2.5,1600,3,1600,0,2002,0,98053,47.6868,-122.042
"8966",9808630260,"03",1017000,3,2.5,2605,4,2090,515,1979,0,98033,47.6529,-122.202
"8967",8682310310,"05",589000,2,2,1850,3,1850,0,2010,0,98053,47.7101,-122.014
"8968",4137000700,"08",273000,3,2.25,1830,3,1830,0,1986,0,98092,47.2642,-122.219
"8969",5119400075,"06",950000,3,3.25,3050,4,1650,1400,1962,0,98198,47.3881,-122.326
"8970",8857100060,"11",277700,2,1.5,1240,3,1200,40,1967,0,98008,47.6104,-122.112
"8971",3329510200,"11",299900,3,2.25,2100,3,2100,0,1984,0,98001,47.3336,-122.269
"8972",6140600049,"05",464000,2,2,1230,3,1230,0,1952,2004,98133,47.7145,-122.35
"8973",9324320030,"03",281000,3,1.75,1690,4,1690,0,1988,0,98023,47.314,-122.365
"8974",8662500350,"06",282000,4,2,1890,3,1890,0,1997,0,98030,47.3846,-122.205
"8975",7856601040,"02",745000,4,1.75,1990,4,1990,0,1972,0,98006,47.5639,-122.149
"8976",109200390,"08",245000,3,1.75,1480,4,1480,0,1980,0,98023,47.2977,-122.367
"8977",109200390,"10",250000,3,1.75,1480,4,1480,0,1980,0,98023,47.2977,-122.367
"8978",6870300060,"09",470000,3,2.5,2120,3,1770,350,2005,0,98052,47.674,-122.142
"8979",2734100732,"10",216650,3,3.5,1480,3,1300,180,2007,0,98109,47.5421,-122.322
"8980",3904960700,"06",590000,4,2.5,2010,4,2010,0,1989,0,98029,47.5782,-122.018
"8981",2225059240,"10",935000,5,2.5,3150,3,1800,1350,1975,0,98005,47.6368,-122.157
"8982",4397650160,"09",848000,3,3.5,3010,3,3010,0,2000,0,98007,47.5943,-122.15
"8983",3629860060,"03",827500,5,4.25,3920,3,3000,920,2000,0,98029,47.5492,-122.008
"8984",518500700,"05",630000,2,2.25,2550,3,1720,830,2011,0,98056,47.5304,-122.202
"8985",1974300060,"09",570000,4,2.75,3140,3,1900,1240,1968,1986,98034,47.7086,-122.243
"8986",624069035,"12",2750000,4,4,4130,4,2860,1270,1993,0,98075,47.5968,-122.083
"8987",5152980070,"01",514500,4,2.5,2990,4,1740,1250,1976,0,98003,47.3424,-122.329
"8988",4337000200,"12",228900,4,1.5,1570,3,1570,0,1943,0,98166,47.4789,-122.335
"8989",7203100550,"06",660000,3,2.75,2210,3,2210,0,2008,0,98053,47.6954,-122.017
"8990",2782100260,"03",647000,4,2.5,2390,3,2390,0,2000,0,98075,47.5965,-122.038
"8991",1737320060,"06",366000,3,1.75,1520,3,1520,0,1976,0,98011,47.7687,-122.223
"8992",7972604001,"07",354000,5,1.75,1830,4,1060,770,1962,0,98106,47.5208,-122.35
"8993",2719100240,"05",850000,4,3.5,2640,3,2640,0,1937,1998,98136,47.5421,-122.383
"8994",3904990570,"05",496700,3,2.5,1740,4,1740,0,1989,0,98029,47.5783,-122.001
"8995",7399000350,"11",3e+05,3,2,1550,4,1550,0,1965,0,98055,47.4654,-122.195
"8996",4305200070,"05",350000,3,2.25,1640,4,1640,0,1985,0,98007,47.5948,-122.153
"8997",4305200070,"09",561000,3,2.25,1640,4,1640,0,1985,0,98007,47.5948,-122.153
"8998",2201500240,"07",475000,3,1.75,1260,3,1260,0,1954,2014,98006,47.5727,-122.138
"8999",3277800729,"10",275000,3,1.5,1170,3,840,330,2007,0,98126,47.5459,-122.376
"9000",2525310320,"10",290000,3,1.75,1590,4,1090,500,1980,0,98038,47.3621,-122.031
"9001",2215901840,"02",199000,3,2.5,1750,3,1330,420,1993,0,98038,47.352,-122.058
"9002",1796700160,"03",279900,4,2.5,1770,3,1770,0,2001,0,98042,47.3672,-122.099
"9003",4218400671,"05",1655000,4,2.25,3530,3,2860,670,1940,0,98105,47.6618,-122.273
"9004",6415100350,"04",405000,3,2.5,2160,3,1360,800,1978,0,98133,47.7295,-122.331
"9005",7504020400,"01",615000,4,2.25,2360,3,2360,0,1977,0,98074,47.6307,-122.051
"9006",8732190070,"10",268000,3,1.75,1980,3,1180,800,1978,0,98023,47.3104,-122.394
"9007",2826049200,"08",451000,4,1.5,1620,3,1620,0,1955,0,98125,47.7065,-122.297
"9008",8682292190,"12",850000,2,2.75,2700,3,2700,0,2012,0,98053,47.7187,-122.024
"9009",2524049250,"09",1180000,5,2.25,3270,5,2470,800,1968,0,98040,47.5428,-122.236
"9010",4454800060,"06",450000,2,1.75,840,3,700,140,1912,0,98107,47.6692,-122.359
"9011",8910500226,"04",370350,3,3.5,1340,3,1080,260,2002,0,98133,47.711,-122.356
"9012",1972202505,"07",543000,3,2.5,1540,3,1540,0,2004,0,98103,47.6498,-122.346
"9013",6303400520,"01",265000,2,2,1650,5,1650,0,1942,0,98146,47.5073,-122.36
"9014",7852020340,"03",497000,3,2.5,2630,3,2630,0,2001,0,98065,47.5322,-121.868
"9015",3824100041,"04",419000,4,2.25,1880,3,1100,780,1979,0,98028,47.7731,-122.257
"9016",3904990260,"07",545800,4,2.5,1980,3,1980,0,1989,0,98029,47.579,-122.001
"9017",6083000071,"11",195000,3,2,1230,3,1230,0,1959,0,98168,47.4853,-122.304
"9018",6819100111,"12",1125000,4,2.5,2520,5,1670,850,1925,0,98119,47.6434,-122.358
"9019",7806210400,"09",255000,5,1.75,1970,5,1170,800,1977,0,98002,47.2925,-122.196
"9020",4375700055,"06",5e+05,2,1.5,1520,5,1520,0,1951,0,98125,47.7131,-122.306
"9021",207500012,"05",855000,4,2.75,2600,4,1300,1300,1960,0,98199,47.6382,-122.397
"9022",2731600045,"01",390000,4,2,2290,3,2290,0,1920,0,98166,47.4678,-122.363
"9023",1953400570,"03",339000,3,2,1979,4,1329,650,1956,0,98198,47.3912,-122.301
"9024",2883200139,"03",1325000,4,3.5,2170,3,2170,0,1905,1989,98115,47.6828,-122.329
"9025",3345100251,"02",429900,4,1.5,1820,4,1190,630,1962,0,98056,47.521,-122.179
"9026",1387301740,"09",370900,3,1.5,1200,4,1200,0,1975,0,98011,47.7392,-122.194
"9027",1937300193,"02",499000,4,2.5,1970,3,1440,530,1999,0,98144,47.5949,-122.308
"9028",2207500200,"09",615000,3,1.75,1920,3,1070,850,1950,0,98102,47.6392,-122.318
"9029",9528104286,"01",455000,2,1.5,1020,3,1020,0,2001,0,98115,47.6774,-122.325
"9030",3260200200,"10",580000,3,2.25,1670,4,1220,450,1974,0,98005,47.6028,-122.172
"9031",1853080640,"05",966000,5,4.5,3810,3,3810,0,2008,0,98074,47.5915,-122.058
"9032",986000045,"10",240000,4,1.75,2020,3,1010,1010,1954,0,98168,47.5059,-122.303
"9033",1453600681,"02",328500,3,2.25,1390,3,1390,0,2004,0,98125,47.7227,-122.296
"9034",3365900041,"01",319000,3,1.5,2010,4,1110,900,1964,0,98168,47.4738,-122.266
"9035",9294300070,"05",650000,4,2,1820,3,1640,180,1945,0,98115,47.6815,-122.269
"9036",5096300140,"02",398500,3,2.5,1630,3,1630,0,1996,0,98177,47.7753,-122.375
"9037",6669200370,"06",815000,3,2,2270,4,2270,0,1968,0,98040,47.5434,-122.229
"9038",3885806840,"03",1065000,3,2.75,2290,4,1950,340,1995,0,98033,47.6811,-122.207
"9039",2025079037,"10",510000,3,2.25,2750,3,1870,880,1981,0,98014,47.6367,-121.948
"9040",3812400202,"11",156000,2,1.75,590,2,590,0,1947,0,98118,47.545,-122.278
"9041",4136880140,"05",254500,4,2.75,2570,3,1720,850,1998,0,98092,47.258,-122.208
"9042",258500059,"07",760000,3,2.5,2050,3,1600,450,1960,0,98177,47.759,-122.371
"9043",8016250140,"05",210000,3,2.5,1610,3,1610,0,1994,0,98030,47.3658,-122.172
"9044",5153100030,"08",349950,3,2.5,2140,3,2140,0,1991,0,98198,47.384,-122.322
"9045",1377800135,"04",676000,3,2,1730,4,1730,0,1942,0,98199,47.6462,-122.403
"9046",7549800045,"01",475000,4,3.5,2440,3,1940,500,2006,0,98108,47.555,-122.309
"9047",3179101070,"06",880000,4,2.75,3220,4,2320,900,1931,0,98105,47.6713,-122.276
"9048",629800520,"09",1209000,4,3.25,4330,3,4330,0,1997,0,98074,47.6009,-122.011
"9049",7129302800,"12",420000,3,1.5,1780,4,1030,750,1958,0,98118,47.5168,-122.256
"9050",6804600990,"11",475000,4,1.75,2160,3,2160,0,1981,0,98011,47.7603,-122.169
"9051",3389900800,"10",395000,2,1.75,1400,5,710,690,1916,0,98116,47.5628,-122.391
"9052",524059208,"02",650000,4,1.75,1900,4,1180,720,1954,0,98004,47.5933,-122.195
"9053",1523069128,"03",625000,5,2.75,2910,4,1510,1400,1966,0,98027,47.48,-122.03
"9054",5701700640,"07",849000,3,3,2960,3,2960,0,1995,0,98052,47.7183,-122.1
"9055",4077800247,"06",429950,3,1.5,2010,3,1570,440,1951,0,98125,47.7102,-122.281
"9056",3629860160,"10",825000,3,2.5,3760,3,3230,530,2002,0,98029,47.5489,-122.007
"9057",3575301550,"04",560000,3,2.75,1620,5,1140,480,1979,0,98074,47.6175,-122.065
"9058",1829300260,"11",765000,4,2.5,3360,3,3360,0,1987,0,98074,47.6373,-122.042
"9059",6071000030,"07",610000,5,2.75,2930,4,1520,1410,1975,0,98006,47.5576,-122.186
"9060",4099100260,"09",589000,3,2.5,2940,3,1710,1230,1996,0,98033,47.6681,-122.184
"9061",8964800890,"01",3200000,3,3.25,4560,3,2760,1800,1995,0,98004,47.6205,-122.214
"9062",7589700106,"10",460000,2,1.5,1790,4,1280,510,1928,0,98117,47.6871,-122.373
"9063",9324300030,"07",264500,4,2.25,2060,4,1200,860,1962,0,98023,47.314,-122.363
"9064",2771600550,"11",950000,4,3.5,4030,3,4030,0,1992,0,98199,47.6416,-122.386
"9065",5456000135,"08",677500,3,1.75,2020,3,2020,0,1956,0,98040,47.574,-122.21
"9066",629811360,"12",690000,4,2.5,2740,3,2740,0,1999,0,98074,47.6123,-122.006
"9067",1354600160,"05",312000,4,2.25,1930,3,1430,500,1984,0,98031,47.4098,-122.189
"9068",8566100160,"10",840000,5,1.75,2500,4,1560,940,1966,0,98040,47.5361,-122.217
"9069",5104520550,"07",357500,3,3.5,2080,3,2080,0,2004,0,98038,47.35,-122.005
"9070",2819100140,"04",675000,3,1.5,1460,4,980,480,1940,0,98117,47.6962,-122.397
